source_id,type
5522144494488121344,rrlyrae
5522162361555292672,rrlyrae
5522202974761083520,rrlyrae
5522320450706287872,rrlyrae
5522392915403165056,rrlyrae
5522394942627531904,rrlyrae
5522450811556537728,rrlyrae
5522560384767654272,rrlyrae
5522567187984851456,rrlyrae
5522634601797132544,rrlyrae
5590812637771199360,rrlyrae
5590814630640997120,rrlyrae
5590921420708848896,rrlyrae
5590962377512160128,rrlyrae
5591024736140646656,rrlyrae
5591184581939776256,rrlyrae
5591481415716847232,rrlyrae
5591593325389898112,rrlyrae
5591599918163650560,rrlyrae
5591875934238925568,rrlyrae
5600655083610308224,rrlyrae
5600714152299965568,rrlyrae
5600794004341723776,rrlyrae
5600852926987014528,rrlyrae
5600880693955584768,rrlyrae
5600912953450918016,rrlyrae
5600958686260280320,rrlyrae
5601093032838282112,rrlyrae
561941190158856704,rrlyrae
562597873481466240,rrlyrae
562937480837673472,rrlyrae
563013179637915648,rrlyrae
563312792259678592,rrlyrae
563386253379424256,rrlyrae
563456145385331712,rrlyrae
563479814948450304,rrlyrae
563754830293603328,rrlyrae
563935257575179776,rrlyrae
563935669893379712,rrlyrae
563956384519079936,rrlyrae
564415155744980480,rrlyrae
5645636349121133440,rrlyrae
5645903118128100480,rrlyrae
5646231081839593856,rrlyrae
5646314537338050688,rrlyrae
5646542243627775232,rrlyrae
5646784548502107264,rrlyrae
5646814338387018112,rrlyrae
565064176842627712,rrlyrae
565293081420498176,rrlyrae
566489281351243008,rrlyrae
5713364680547015168,rrlyrae
5713591489175530240,rrlyrae
5713819053728389888,rrlyrae
5713940794570756608,rrlyrae
5714318923492952960,rrlyrae
5822919267525394688,rrlyrae
5823032860812412288,rrlyrae
5832978351529234048,rrlyrae
5832980692319580032,rrlyrae
5832982101052646784,rrlyrae
5833077483671516416,rrlyrae
5833084424341445120,rrlyrae
5833088410074277504,rrlyrae
5833123452704218880,rrlyrae
5840723728035973120,rrlyrae
5840804817011021824,rrlyrae
5840895011319151360,rrlyrae
5840900882540295808,rrlyrae
5841022176728241408,rrlyrae
5841084230425902720,rrlyrae
5841107869912949376,rrlyrae
5841126699047339008,rrlyrae
5841134876671863424,rrlyrae
5841306056874379264,rrlyrae
5841398686429326592,rrlyrae
5841469158252097024,rrlyrae
5841534033737406336,rrlyrae
5841573032038952064,rrlyrae
5841575883899910272,rrlyrae
5841579865333690240,rrlyrae
5841643606941828864,rrlyrae
5841693531643336576,rrlyrae
5841709165332650880,rrlyrae
5841728471199219328,rrlyrae
5841748060543732608,rrlyrae
5841851994458062464,rrlyrae
5841882853812228736,rrlyrae
5841901339338306816,rrlyrae
5841915392472544000,rrlyrae
5842002494419179648,rrlyrae
5842105814155897984,rrlyrae
5842110001748358784,rrlyrae
5842222740335643520,rrlyrae
5858531109132997504,rrlyrae
5858545540234495744,rrlyrae
5858546914624666752,rrlyrae
5858560727268071168,rrlyrae
5858561620619825152,rrlyrae
5858563888362395776,rrlyrae
5858573715253258624,rrlyrae
5858576051716931712,rrlyrae
5858576326600400000,rrlyrae
5858580518488902272,rrlyrae
5858582958029731584,rrlyrae
5858583679583652480,rrlyrae
5858583988821013504,rrlyrae
5858594296712161280,rrlyrae
5858605979029009792,rrlyrae
5858608006252760832,rrlyrae
5858611132990536064,rrlyrae
5858614603328124544,rrlyrae
5858619138814049408,rrlyrae
5858636456074143232,rrlyrae
5858645011726832768,rrlyrae
5858645767660209280,rrlyrae
5858647932235826688,rrlyrae
5858654426226195712,rrlyrae
5858655285219650816,rrlyrae
5858657449887020288,rrlyrae
5858657965280431616,rrlyrae
5867895615319849216,rrlyrae
5867923889053087360,rrlyrae
5867932895605699840,rrlyrae
5867976326331182976,rrlyrae
5867990757455318912,rrlyrae
5867994807561442304,rrlyrae
5868007215746978816,rrlyrae
5868014637454758144,rrlyrae
5868021612503257984,rrlyrae
5868037486684024448,rrlyrae
5868041266277639936,rrlyrae
5868057758895000576,rrlyrae
5868074663885291520,rrlyrae
5868077515739383552,rrlyrae
5868088197331197568,rrlyrae
5868090091413108608,rrlyrae
5868098921906542464,rrlyrae
5868702686891762048,rrlyrae
5868709425717557248,rrlyrae
5868714476597964416,rrlyrae
5868721382908124160,rrlyrae
5868729182573227136,rrlyrae
5868731862635887744,rrlyrae
5868733748091706240,rrlyrae
5868747148394924544,rrlyrae
5868760071942999040,rrlyrae
5868762133528117248,rrlyrae
5868777320536862336,rrlyrae
5868792095230594688,rrlyrae
5868815562977944960,rrlyrae
5868841332753989888,rrlyrae
5868854217684417024,rrlyrae
5868877822822451584,rrlyrae
5868901702784405248,rrlyrae
5868920772478462336,rrlyrae
5868941761950812032,rrlyrae
5873978251053377536,rrlyrae
5873986944112102528,rrlyrae
5874034665443720192,rrlyrae
5874052846093022208,rrlyrae
5874063635029052928,rrlyrae
5874066589967746304,rrlyrae
5874070025942638720,rrlyrae
5874084452708868096,rrlyrae
5874086205053681664,rrlyrae
5874087515056620288,rrlyrae
5874101362021548032,rrlyrae
5874103629761991296,rrlyrae
5874105828785504896,rrlyrae
5874118541944690432,rrlyrae
5874123970739342464,rrlyrae
5874125963605456896,rrlyrae
5874127234913825920,rrlyrae
5874133660187948416,rrlyrae
5874161766420073344,rrlyrae
5874163106452739456,rrlyrae
5875845835973372288,rrlyrae
5875860370144042880,rrlyrae
5875867177701662208,rrlyrae
5875870235721987072,rrlyrae
5875897719197717504,rrlyrae
5875941600864464768,rrlyrae
5875942425498331392,rrlyrae
5875994652330271104,rrlyrae
5875999462752627072,rrlyrae
5876004857181420544,rrlyrae
5876005097696778112,rrlyrae
5876015302549267328,rrlyrae
5876018154406950016,rrlyrae
5891114964437972992,rrlyrae
5891136130002772608,rrlyrae
5891144823014359552,rrlyrae
5891149873898700672,rrlyrae
5891215707171444096,rrlyrae
5891222132460884864,rrlyrae
5891255220882055424,rrlyrae
5891290332217327360,rrlyrae
5891321191561374720,rrlyrae
5891348198327834624,rrlyrae
5891401284135380096,rrlyrae
5891414959275363456,rrlyrae
5891420628633644672,rrlyrae
5891428119059586048,rrlyrae
5908650147646676608,rrlyrae
5908808919695591808,rrlyrae
5908993057834619648,rrlyrae
5909651081184560512,rrlyrae
5909678324158124160,rrlyrae
5915054626782771584,rrlyrae
5915352530006935424,rrlyrae
5915362494330023552,rrlyrae
5915375718532438656,rrlyrae
5915376062129804800,rrlyrae
5915412212881641472,rrlyrae
5915449699364898304,rrlyrae
5917478057783218944,rrlyrae
5917490977053706496,rrlyrae
5917544337734220288,rrlyrae
5917547911144875520,rrlyrae
5917572340927121408,rrlyrae
5917585569428424960,rrlyrae
5917585672512035072,rrlyrae
5917594262449151872,rrlyrae
5917598969699707008,rrlyrae
5917615428014040960,rrlyrae
5917618245516468224,rrlyrae
5917634669509111424,rrlyrae
5917636146977863552,rrlyrae
5917647210783074816,rrlyrae
5917657449987564288,rrlyrae
5917658034126463360,rrlyrae
5917687824021453696,rrlyrae
5917696066029866624,rrlyrae
5917758948646335616,rrlyrae
5919676187687499136,rrlyrae
5919712639072075648,rrlyrae
5919790983581257600,rrlyrae
5919854686540315136,rrlyrae
5920393756468555904,rrlyrae
5920397329877507072,rrlyrae
5920400628409185152,rrlyrae
5949636299013503232,rrlyrae
5949675194247438720,rrlyrae
5949676602996990720,rrlyrae
5949679351778542976,rrlyrae
5949681413333258368,rrlyrae
5949683646709742208,rrlyrae
5949683715429277056,rrlyrae
5949695225989879808,rrlyrae
5949711134505708928,rrlyrae
5949723847615921664,rrlyrae
5949776383667774976,rrlyrae
5949777586278415744,rrlyrae
5949794800496792576,rrlyrae
5956683893675359104,rrlyrae
5956700523806428928,rrlyrae
5956707773701413760,rrlyrae
5956748180719003264,rrlyrae
5956767971978662656,rrlyrae
5956769999164215552,rrlyrae
5956792092523350784,rrlyrae
5979875132234257920,rrlyrae
5979877026336243840,rrlyrae
5979877954047994880,rrlyrae
5979879225356927232,rrlyrae
5979879667752239488,rrlyrae
5979885478833326208,rrlyrae
5979890044371404800,rrlyrae
5979893209837775104,rrlyrae
5979893622095504896,rrlyrae
5979898569900259456,rrlyrae
5979904445420934912,rrlyrae
5979911179934598784,rrlyrae
5979912245090610304,rrlyrae
5979913069720727296,rrlyrae
5979917330332222592,rrlyrae
5979919494999609344,rrlyrae
5979919563762748032,rrlyrae
5979922965332144896,rrlyrae
5979927019856954624,rrlyrae
5979927157226577280,rrlyrae
5979927741342112256,rrlyrae
5979928875214372736,rrlyrae
5979932139430001664,rrlyrae
5979933754301115776,rrlyrae
5979933960457349120,rrlyrae
5979934643342912384,rrlyrae
5979939835884123648,rrlyrae
5979943679887180672,rrlyrae
5979947360673610624,rrlyrae
5979953751590006016,rrlyrae
5979957256366084864,rrlyrae
5979958115408669184,rrlyrae
5979960211225212032,rrlyrae
5979964952950859392,rrlyrae
5979970244352821888,rrlyrae
5980499659103862912,rrlyrae
5980500827332821632,rrlyrae
5980507561844121344,rrlyrae
5980509309927495168,rrlyrae
5980512093065750016,rrlyrae
5980513055141398784,rrlyrae
5980513334389675776,rrlyrae
5980514021479606656,rrlyrae
5980514983552550528,rrlyrae
5980517732336951424,rrlyrae
5980518282092142208,rrlyrae
5980522508340808320,rrlyrae
5980522749017723904,rrlyrae
5980523229894928896,rrlyrae
5980523264252058496,rrlyrae
5980528624379955968,rrlyrae
5980530475512351104,rrlyrae
5980531678109516416,rrlyrae
5980537626635000192,rrlyrae
5980543948836325248,rrlyrae
5980545563740168320,rrlyrae
5980551434964570368,rrlyrae
5980552504422415104,rrlyrae
5980552848013907840,rrlyrae
5980557211787476096,rrlyrae
5980557280422057344,rrlyrae
5980558448652693760,rrlyrae
5980563224661370112,rrlyrae
5980563362104086912,rrlyrae
5980566317146343936,rrlyrae
5980567176032689280,rrlyrae
5980569890463173760,rrlyrae
5980570715098600960,rrlyrae
5980571642923353984,rrlyrae
5980574632107353344,rrlyrae
5980575765977580928,rrlyrae
5980579889154119040,rrlyrae
5980580060949874176,rrlyrae
5980585695949664384,rrlyrae
5980585829058551680,rrlyrae
5980592666647230720,rrlyrae
5980600264491521536,rrlyrae
5980600401932892160,rrlyrae
5980600882967261696,rrlyrae
5986977015254014080,rrlyrae
5987006053524710272,rrlyrae
5987016533247315712,rrlyrae
5987059139336793728,rrlyrae
5987060887368354944,rrlyrae
5987092773203118720,rrlyrae
5987118925258990080,rrlyrae
6010056352720850176,rrlyrae
6010092293023381760,rrlyrae
6010168223737819136,rrlyrae
6010213857775060096,rrlyrae
6010241139398408576,rrlyrae
6010325556980143488,rrlyrae
6010374936219898624,rrlyrae
6010481928146017408,rrlyrae
6027929463990364800,rrlyrae
6027929773225671552,rrlyrae
6027949427001066368,rrlyrae
6027955543076192896,rrlyrae
6027960628272620160,rrlyrae
6027960662632424448,rrlyrae
6027971760884132224,rrlyrae
6027977773829380224,rrlyrae
6027977842513417216,rrlyrae
6027980144616123136,rrlyrae
6027983271349853056,rrlyrae
6027983954240092288,rrlyrae
6027987463276651904,rrlyrae
6027998492724454784,rrlyrae
6028027217468897792,rrlyrae
6028041889087852928,rrlyrae
6028048520517007872,rrlyrae
6028054258589031936,rrlyrae
6028057522764671744,rrlyrae
6028061710330930432,rrlyrae
6028071678947881600,rrlyrae
6028072847177200768,rrlyrae
6028073809250613632,rrlyrae
6028074290286667520,rrlyrae
6028080681203927168,rrlyrae
6028086006968629632,rrlyrae
6028087931118107520,rrlyrae
6028090679994463744,rrlyrae
6028092947637898368,rrlyrae
6028791481119633152,rrlyrae
6028793989378623104,rrlyrae
6028794264258573824,rrlyrae
6028794539136467328,rrlyrae
6028795947886022784,rrlyrae
6028796600721425536,rrlyrae
6028799383867685376,rrlyrae
6028799693101240320,rrlyrae
6028803094719607296,rrlyrae
6028803988070512512,rrlyrae
6028806015294811008,rrlyrae
6028806324615279360,rrlyrae
6028806943008560000,rrlyrae
6028810653868019328,rrlyrae
6028818178658263936,rrlyrae
6028819931007068800,rrlyrae
6028820790000494720,rrlyrae
6028822026952386176,rrlyrae
6028822954664517632,rrlyrae
6028828589654478592,rrlyrae
6028828864532701696,rrlyrae
6028831750751089920,rrlyrae
6028835594745334144,rrlyrae
6028835839640199168,rrlyrae
6028839138174945792,rrlyrae
6028841607708774400,rrlyrae
6028843158199893888,rrlyrae
6028848106004358016,rrlyrae
6028851060950666624,rrlyrae
6028857829821150720,rrlyrae
6028858791890383744,rrlyrae
6028859101187252736,rrlyrae
6028859685327194240,rrlyrae
6028862811984511488,rrlyrae
6028863533543360640,rrlyrae
6028863907161833856,rrlyrae
6028870439857495680,rrlyrae
6037765798091230848,rrlyrae
6037837231989621888,rrlyrae
6037943639798910848,rrlyrae
6038145090954404096,rrlyrae
6038225531388102912,rrlyrae
6038359770590216448,rrlyrae
6054269811225118976,rrlyrae
6054272766204154368,rrlyrae
6054277061134265088,rrlyrae
6054281390465278080,rrlyrae
6054286265246149760,rrlyrae
6054286372624690944,rrlyrae
6054302586145069952,rrlyrae
6054329219238636160,rrlyrae
6054334819896881536,rrlyrae
6054338973085247744,rrlyrae
6054348460689655680,rrlyrae
6054355160863558784,rrlyrae
6054361105086016128,rrlyrae
6054361513074818688,rrlyrae
6054400721825172480,rrlyrae
6054404638873788544,rrlyrae
6054406833567381504,rrlyrae
6054410480038195328,rrlyrae
6054438483192660224,rrlyrae
6054439784557544192,rrlyrae
6054441919165882240,rrlyrae
6056023463567646208,rrlyrae
6056048301345656064,rrlyrae
6056049473902529792,rrlyrae
6056050917005216384,rrlyrae
6056075071871585408,rrlyrae
6056082317488769280,rrlyrae
6056086204431244928,rrlyrae
6056097096469573888,rrlyrae
6056110943450363392,rrlyrae
6056111252686617472,rrlyrae
6056185504121857920,rrlyrae
6056248451147287424,rrlyrae
6056276248150187264,rrlyrae
6073426911553780736,rrlyrae
6073454399344113024,rrlyrae
6073545654507791744,rrlyrae
6073595407413096832,rrlyrae
6073637601169041664,rrlyrae
6073827885402532736,rrlyrae
6073948350640560896,rrlyrae
6074023293531858304,rrlyrae
6086009924480355712,rrlyrae
6086016491485132288,rrlyrae
6086374038921124224,rrlyrae
6086860912118133888,rrlyrae
6087126066222903552,rrlyrae
6087295322290442112,rrlyrae
6087304977377998720,rrlyrae
6087742449860893696,rrlyrae
6087848621460090496,rrlyrae
6104530373214805760,rrlyrae
6104565939839737728,rrlyrae
6104891494067691136,rrlyrae
6105594597393775872,rrlyrae
6105633806148818048,rrlyrae
6105643701751914880,rrlyrae
6105663252447429632,rrlyrae
6106020147049864320,rrlyrae
6106312853363839232,rrlyrae
6106388925822581760,rrlyrae
6106461287432843264,rrlyrae
6283519978474808192,rrlyrae
6283553474924130304,rrlyrae
6284651410299682560,rrlyrae
6284718819810948096,rrlyrae
6284720640876962560,rrlyrae
6285133026457182464,rrlyrae
6285200680781252992,rrlyrae
6285486931762447872,rrlyrae
6285774385333080576,rrlyrae
6285847026116141440,rrlyrae
6285952682311253632,rrlyrae
6286096061203317376,rrlyrae
6286154030378406016,rrlyrae
6286327439681444352,rrlyrae
6286533117075477248,rrlyrae
6286873347205483776,rrlyrae
6286892073262121856,rrlyrae
6287744194773706368,rrlyrae
6288938474855909760,rrlyrae
6289264166520716032,rrlyrae
6289682736853439360,rrlyrae
6289810486360861184,rrlyrae
6289853543408292864,rrlyrae
6290620414114651904,rrlyrae
6290755142941679744,rrlyrae
6291102206364602752,rrlyrae
6292094412529516928,rrlyrae
6425065814035313664,rrlyrae
6425534858825509888,rrlyrae
6425698136302802816,rrlyrae
6426288745845436672,rrlyrae
6427825760024382848,rrlyrae
6428047827013168640,rrlyrae
6428465263474922496,rrlyrae
6428499829371435520,rrlyrae
6428756049936859264,rrlyrae
6429497739247619968,rrlyrae
6429557830134834688,rrlyrae
6429579446707818240,rrlyrae
6643199295965456000,rrlyrae
6643327324645116672,rrlyrae
6643337215954720128,rrlyrae
6643745237848831616,rrlyrae
6644474110977705984,rrlyrae
6644483491186376192,rrlyrae
6645394230412361344,rrlyrae
6645886747195528832,rrlyrae
6731382194392648704,rrlyrae
6731469635631865600,rrlyrae
6731566392652796160,rrlyrae
6731720088059298048,rrlyrae
6766648922476806528,rrlyrae
6766713587505074688,rrlyrae
6766997536382842624,rrlyrae
6767022550272486144,rrlyrae
6767121338818427648,rrlyrae
6767411747329128704,rrlyrae
6767550590733985280,rrlyrae
6767731636488086400,rrlyrae
6767738886397553664,rrlyrae
6768224389495684736,rrlyrae
6768253079879593344,rrlyrae
6768258916739795712,rrlyrae
6768424290159422464,rrlyrae
6847112111112341248,rrlyrae
6847142347681520256,rrlyrae
6847267417128797824,rrlyrae
6847472441687063040,rrlyrae
6847509515845239168,rrlyrae
6847510207334759936,rrlyrae
6847656335007553536,rrlyrae
6848124314643996544,rrlyrae
6848140051404254592,rrlyrae
6848578211082092160,rrlyrae
6848623114965220480,rrlyrae
6848864045451657472,rrlyrae
6849094259993937408,rrlyrae
6849186477235401216,rrlyrae
6849705073065937664,rrlyrae
6849821239043016192,rrlyrae
6849966202778493056,rrlyrae
6849980535087267200,rrlyrae
6849992213100869504,rrlyrae
6850084679454859264,rrlyrae
6850459883500120192,rrlyrae
6850547500831637376,rrlyrae
6850553999117540096,rrlyrae
6850574645025123584,rrlyrae
6850679583960824192,rrlyrae
6850746722892752640,rrlyrae
6850795509424317824,rrlyrae
6851003385840750464,rrlyrae
6851039674022135808,rrlyrae
6851049668408337920,rrlyrae
6851077980833375104,rrlyrae
6873895119151664128,rrlyrae
6874203291639945344,rrlyrae
6874285063523007232,rrlyrae
6874422506775481344,rrlyrae
6874515896541250944,rrlyrae
6874645810715361024,rrlyrae
6875137154970009472,rrlyrae
6875160549655630848,rrlyrae
6875576474289699584,rrlyrae
6875725183238406272,rrlyrae
6876189658181278080,rrlyrae
6876486388880223616,rrlyrae
6876739654512171520,rrlyrae
6876789514789482112,rrlyrae
971309327892557824,rrlyrae
972922002212876032,rrlyrae
973606345121086720,rrlyrae
974712591258113280,rrlyrae
975399687242344448,rrlyrae
975405455382491136,rrlyrae
977114547422787584,rrlyrae
977897532846860928,rrlyrae
978551059366073472,rrlyrae
1763780585560450176,rrlyrae
1763788621443457408,rrlyrae
1763942965388999680,rrlyrae
1764103429663177472,rrlyrae
1764156408084299264,rrlyrae
1764244373310899968,rrlyrae
1764284226310512512,rrlyrae
1764294809110188544,rrlyrae
1764497806444316544,rrlyrae
1764638337773809280,rrlyrae
1764687717014710528,rrlyrae
1764734132725618048,rrlyrae
1765095768970930944,rrlyrae
1765282793323261184,rrlyrae
1765358243011651968,rrlyrae
1766379208277464192,rrlyrae
1766449439585657600,rrlyrae
1766655838532119936,rrlyrae
1766940989999898752,rrlyrae
1766978820071615872,rrlyrae
1767052113689323776,rrlyrae
1767347053388366336,rrlyrae
1767383405991663872,rrlyrae
1767732226055433856,rrlyrae
1767959824962069248,rrlyrae
1768157290378903808,rrlyrae
1768777518016241408,rrlyrae
1789284028348975360,rrlyrae
1789338832131344896,rrlyrae
1789345119963704448,rrlyrae
1789404600967036416,rrlyrae
1789408552337828224,rrlyrae
1789466242338731776,rrlyrae
1789525302433347456,rrlyrae
1789612477385382912,rrlyrae
1789989850392257792,rrlyrae
1789994347221068672,rrlyrae
1790326846410125440,rrlyrae
1790640001063953792,rrlyrae
1791167663565765760,rrlyrae
1791336713479945472,rrlyrae
1791587268987559552,rrlyrae
1791742914306569216,rrlyrae
1791897636207754240,rrlyrae
1791979244881775744,rrlyrae
1792041294273799040,rrlyrae
1792294770359720960,rrlyrae
1792336238269060608,rrlyrae
1792595929171368704,rrlyrae
1792924786230251520,rrlyrae
180288884409486848,rrlyrae
180658457755230336,rrlyrae
1822338307131615360,rrlyrae
1822438942496152320,rrlyrae
1822445436486477056,rrlyrae
182447771194008704,rrlyrae
1863999661689439360,rrlyrae
1864012164348382848,rrlyrae
1864022785800611072,rrlyrae
1864067174277590528,rrlyrae
1864185925836235648,rrlyrae
1864189121291942272,rrlyrae
1864247738998014976,rrlyrae
1864316832136153216,rrlyrae
1864392938956788352,rrlyrae
1864418777482132864,rrlyrae
1864440458475553792,rrlyrae
2020494831006016000,rrlyrae
2020515549919335424,rrlyrae
2020521876416898688,rrlyrae
2020524797010429056,rrlyrae
2020525136292804096,rrlyrae
2020526648114873344,rrlyrae
2020539640408672256,rrlyrae
2020545584642782848,rrlyrae
2020572831914389120,rrlyrae
2020718963867062912,rrlyrae
2020732913922032768,rrlyrae
2020749063005274368,rrlyrae
2020773595889515904,rrlyrae
2020789023413092736,rrlyrae
2020821149755150720,rrlyrae
2041438538943039232,rrlyrae
2041507705093443712,rrlyrae
2041783678215161344,rrlyrae
2041935105877557760,rrlyrae
2042004611332934400,rrlyrae
2042121090846624256,rrlyrae
2042180773710199680,rrlyrae
2042451326586087040,rrlyrae
2042483040632532992,rrlyrae
2042707890758772224,rrlyrae
2042726548092295552,rrlyrae
2042746231926347904,rrlyrae
2042783241660120448,rrlyrae
2076406753925763456,rrlyrae
2076423448449225728,rrlyrae
2076447023534122240,rrlyrae
2076578758773629952,rrlyrae
2076724993822124928,rrlyrae
2076808999074403968,rrlyrae
2076884251205433728,rrlyrae
2076896650764806400,rrlyrae
2077060928973523200,rrlyrae
2077097831333134464,rrlyrae
2077151977985041664,rrlyrae
2077229738366791808,rrlyrae
2087317207798664704,rrlyrae
2087439184873371264,rrlyrae
2087734575537451264,rrlyrae
2087813980900443392,rrlyrae
2087979590534002816,rrlyrae
2088053330828809472,rrlyrae
2088158952666354432,rrlyrae
2163580296367522048,rrlyrae
2163582907708286848,rrlyrae
2163609502155892224,rrlyrae
2163703785267260544,rrlyrae
2163780613665094400,rrlyrae
2163791471341580800,rrlyrae
2163802810046432512,rrlyrae
2163862389839221120,rrlyrae
2163966156241576192,rrlyrae
2163969347391329408,rrlyrae
2164077447434081792,rrlyrae
2186876198982831872,rrlyrae
2186908497139461888,rrlyrae
2186909248757140352,rrlyrae
2187024529976006912,rrlyrae
2187132453912972032,rrlyrae
2187167084232776576,rrlyrae
2187282193653702656,rrlyrae
2187328918600287872,rrlyrae
2187355959713232384,rrlyrae
2187526074786440320,rrlyrae
2187941625749716736,rrlyrae
2188266771952799360,rrlyrae
2188318792602517632,rrlyrae
2205697158000715520,rrlyrae
2205700555310895744,rrlyrae
2205709935517193216,rrlyrae
2205728700236063872,rrlyrae
2205821918203564032,rrlyrae
2206304015395945216,rrlyrae
2206447536021786880,rrlyrae
2206854286605109504,rrlyrae
2206893461006988416,rrlyrae
2206947371432444800,rrlyrae
2207018118133790208,rrlyrae
2207052374794962944,rrlyrae
257478723849845632,rrlyrae
257478960068888448,rrlyrae
257597608544115456,rrlyrae
257656256321195904,rrlyrae
257742808500834176,rrlyrae
257872104196906240,rrlyrae
257969690148718208,rrlyrae
258117952422755584,rrlyrae
258118983212161280,rrlyrae
258133032048557312,rrlyrae
258288926476884480,rrlyrae
258583080201408000,rrlyrae
258626781489990272,rrlyrae
259044492829636864,rrlyrae
259152455420944000,rrlyrae
3057082404746863104,rrlyrae
3057109858177329280,rrlyrae
3057381952948338688,rrlyrae
3058503630907467520,rrlyrae
3058588082846113664,rrlyrae
3104547948058345856,rrlyrae
3105316330591552256,rrlyrae
3105415290933427072,rrlyrae
3105516377287139456,rrlyrae
3105746347016509824,rrlyrae
3105769917790945536,rrlyrae
320814540680437120,rrlyrae
321937004613532160,rrlyrae
322972091732546560,rrlyrae
323219550567737600,rrlyrae
323803013285079296,rrlyrae
325611812991360256,rrlyrae
327535138002113792,rrlyrae
328232464596172288,rrlyrae
3340144152832814464,rrlyrae
3341685599416838528,rrlyrae
3341855130361920768,rrlyrae
3341962706407321600,rrlyrae
3847197645223525248,rrlyrae
3847343571027924352,rrlyrae
3849444531590991232,rrlyrae
3849633200913973760,rrlyrae
3852744750101268736,rrlyrae
3852911016875063808,rrlyrae
3854125083870181248,rrlyrae
3854637318849832704,rrlyrae
3856093828159445504,rrlyrae
3856688973187411072,rrlyrae
3856765423605407104,rrlyrae
3858480661745155968,rrlyrae
3859402911482512256,rrlyrae
3859893774704734464,rrlyrae
3862001160538056960,rrlyrae
3862136297388935168,rrlyrae
3863504673969590144,rrlyrae
3864151599123863040,rrlyrae
3865340411711441152,rrlyrae
3866140409500144256,rrlyrae
3866295200120835968,rrlyrae
3867424707800724992,rrlyrae
3867478996186955008,rrlyrae
3868562839774293888,rrlyrae
3869589268238487040,rrlyrae
3872291696020828032,rrlyrae
3872408042390426624,rrlyrae
3873241403484567296,rrlyrae
4039734913194067840,rrlyrae
4039737112220909440,rrlyrae
4039739173838897792,rrlyrae
4039774877847389056,rrlyrae
4039785043958105344,rrlyrae
4039787139931774976,rrlyrae
4039792401295443712,rrlyrae
4039817410891726592,rrlyrae
4039820370062533376,rrlyrae
4039822672164544000,rrlyrae
4039825558383700096,rrlyrae
4039830398809060096,rrlyrae
4039833048848360832,rrlyrae
4039941075821452800,rrlyrae
4039949356561511680,rrlyrae
4039953028718742784,rrlyrae
4039964092604893440,rrlyrae
4039984880304532608,rrlyrae
4039984918901541504,rrlyrae
4039986774327389696,rrlyrae
4039989415765334016,rrlyrae
4039999551888411904,rrlyrae
4040033950171371136,rrlyrae
4040038485718351104,rrlyrae
4040039683980858624,rrlyrae
4041067727343322112,rrlyrae
4041070957151881728,rrlyrae
4041072095328143744,rrlyrae
4041073641577505408,rrlyrae
4041100201609968896,rrlyrae
4041107515916645248,rrlyrae
4041122604173369984,rrlyrae
4041128441094296192,rrlyrae
4041130129039411840,rrlyrae
4041138203435272832,rrlyrae
4041139749625185152,rrlyrae
4041140093222475520,rrlyrae
4041141708135063296,rrlyrae
4041142429685875200,rrlyrae
4041142498516533376,rrlyrae
4041146995234825600,rrlyrae
4041151466306552448,rrlyrae
4041152084781132544,rrlyrae
4041153081219400960,rrlyrae
4041153454884033280,rrlyrae
4041154867912233600,rrlyrae
4041156860922456320,rrlyrae
4041158166461362304,rrlyrae
4041160193686668032,rrlyrae
4041162530147836544,rrlyrae
4041163492215992960,rrlyrae
4041164041972497408,rrlyrae
4041165038509107456,rrlyrae
4041514099056899072,rrlyrae
4041534989808978304,rrlyrae
4041535604086209152,rrlyrae
4041539761425204224,rrlyrae
4041543511006353664,rrlyrae
4041546186829213952,rrlyrae
4041548042103738240,rrlyrae
4041548664968103936,rrlyrae
4041554471707298688,rrlyrae
4041557937993267712,rrlyrae
4041562237018370816,rrlyrae
4045111494869798272,rrlyrae
4045140219667832320,rrlyrae
4045148706487370496,rrlyrae
4045156261344462976,rrlyrae
4045157227702202752,rrlyrae
4045160728110644096,rrlyrae
4045163614329530112,rrlyrae
4045176400443367040,rrlyrae
4045213337201857536,rrlyrae
4045220071701638912,rrlyrae
4045222133286143232,rrlyrae
4045228730287987840,rrlyrae
4045250754888526336,rrlyrae
4045255011223191424,rrlyrae
4045259276124795392,rrlyrae
4052720695267898240,rrlyrae
4052730693997431296,rrlyrae
4052736264435713792,rrlyrae
4052737153606130048,rrlyrae
4052738600900315520,rrlyrae
4052740898806950272,rrlyrae
4052743441443195136,rrlyrae
4052744235943442048,rrlyrae
4052747701950063104,rrlyrae
4052756669859135872,rrlyrae
4052770241944953728,rrlyrae
4052773712248615296,rrlyrae
4052777698056104192,rrlyrae
4052788731820041088,rrlyrae
4052789174190139904,rrlyrae
4052789414708547456,rrlyrae
4052790101902928000,rrlyrae
4052800379731829632,rrlyrae
4052802372641463808,rrlyrae
4052803231590323584,rrlyrae
4058782100997817728,rrlyrae
4058782719401144064,rrlyrae
4058783440954208512,rrlyrae
4058783647112894080,rrlyrae
4058785743058742016,rrlyrae
4058786292818901760,rrlyrae
4058787564126833152,rrlyrae
4058788388761147264,rrlyrae
4058789625711869824,rrlyrae
4058790656574152832,rrlyrae
4058790965744594560,rrlyrae
4058791687299570560,rrlyrae
4058792683731816192,rrlyrae
